Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,Total_Trans_Amt,Total_Trans_Ct,avg_spend,Education_Level,Card_Category
37.0,2,1.0,7045.0,1293,0.184,7381.0,98.0,75.31632653061224,Uneducated,Blue
36.0,2,3.0,34516.0,1273,0.037,4777.0,51.0,93.66666666666667,High School,Silver
34.0,3,5.0,2259.0,1346,0.596,7745.0,88.0,88.01136363636364,Graduate,Blue
30.0,3,1.0,5494.0,2142,0.39,8328.0,78.0,106.76923076923077,Graduate,Blue
31.0,2,1.0,1946.0,1183,0.608,8423.0,82.0,102.71951219512195,Graduate,Blue
47.0,2,1.0,6228.0,1738,0.279,8284.0,77.0,107.58441558441558,High School,Blue
36.0,2,3.0,7350.0,1360,0.185,7679.0,64.0,119.984375,High School,Blue
36.0,3,3.0,8979.0,1289,0.144,7422.0,87.0,85.3103448275862,High School,Blue
36.0,3,2.0,34516.0,1913,0.055,7535.0,92.0,81.90217391304348,Graduate,Silver
28.0,2,2.0,9243.0,2019,0.218,7841.0,82.0,95.6219512195122,College,Blue
36.0,1,5.0,12265.0,1412,0.115,7470.0,82.0,91.09756097560975,Graduate,Blue
36.0,1,1.0,29572.0,1584,0.054,7566.0,88.0,85.97727272727273,Graduate,Silver
49.0,1,2.0,9678.0,1710,0.177,7682.0,90.0,85.35555555555555,High School,Blue
45.0,2,2.0,23070.0,1701,0.074,8070.0,81.0,99.62962962962963,Graduate,Blue
38.0,1,2.0,25894.0,2517,0.097,4847.0,49.0,98.91836734693878,Doctorate,Blue
36.0,4,2.0,3138.0,986,0.314,4724.0,56.0,84.35714285714286,Graduate,Blue
38.0,2,2.0,12055.0,1858,0.154,7222.0,93.0,77.65591397849462,Uneducated,Blue
38.0,2,3.0,16592.0,1435,0.086,7642.0,89.0,85.86516853932584,College,Blue
48.0,1,2.0,34516.0,1542,0.045,7443.0,98.0,75.94897959183673,Doctorate,Silver
42.0,2,3.0,8786.0,1559,0.177,8575.0,92.0,93.20652173913044,High School,Blue
38.0,2,3.0,34516.0,0,0.0,7686.0,89.0,86.35955056179775,College,Silver
33.0,1,2.0,6224.0,0,0.0,7612.0,82.0,92.82926829268293,Graduate,Silver
38.0,2,3.0,10741.0,2517,0.234,8352.0,71.0,117.63380281690141,College,Silver
43.0,1,3.0,6058.0,0,0.0,4754.0,60.0,79.23333333333333,Graduate,Blue
36.0,1,1.0,7645.0,2076,0.272,7710.0,75.0,102.8,High School,Blue
33.0,2,1.0,5625.0,1640,0.292,7890.0,75.0,105.2,High School,Blue
36.0,2,2.0,3849.0,1281,0.333,7930.0,90.0,88.11111111111111,Unknown,Blue
32.0,2,2.0,34516.0,0,0.0,4734.0,57.0,83.05263157894737,High School,Blue
42.0,2,2.0,5168.0,2265,0.438,8211.0,80.0,102.6375,Uneducated,Blue
42.0,2,3.0,21046.0,1631,0.077,7653.0,95.0,80.5578947368421,Graduate,Blue
24.0,2,1.0,33441.0,686,0.021,8452.0,83.0,101.83132530120481,Graduate,Silver
39.0,1,3.0,19387.0,810,0.042,7604.0,87.0,87.40229885057471,Uneducated,Blue
28.0,2,2.0,2838.0,1934,0.681,8644.0,87.0,99.35632183908046,Unknown,Blue
25.0,1,2.0,9043.0,1974,0.218,4638.0,48.0,96.625,Post-Graduate,Blue
31.0,2,2.0,23981.0,2135,0.089,7885.0,86.0,91.68604651162791,Unknown,Gold
26.0,1,1.0,22054.0,1146,0.052,8055.0,82.0,98.23170731707317,Unknown,Silver
32.0,1,3.0,7566.0,1618,0.214,7570.0,88.0,86.02272727272727,High School,Blue
46.0,2,1.0,10795.0,0,0.0,7855.0,81.0,96.9753086419753,Unknown,Blue
36.0,2,1.0,34516.0,2330,0.068,7635.0,75.0,101.8,Unknown,Blue
36.0,1,1.0,2636.0,1257,0.477,7136.0,82.0,87.02439024390245,Graduate,Blue
31.0,1,3.0,9511.0,2220,0.233,7041.0,95.0,74.11578947368422,Uneducated,Blue
16.0,2,2.0,32292.0,1731,0.054,7564.0,76.0,99.52631578947368,Graduate,Silver
27.0,1,3.0,2437.0,1718,0.705,8028.0,77.0,104.25974025974025,College,Blue
30.0,1,2.0,10398.0,1630,0.157,7702.0,81.0,95.08641975308642,Graduate,Silver
39.0,2,2.0,11901.0,2517,0.211,7998.0,82.0,97.53658536585365,Graduate,Blue
41.0,1,2.0,9298.0,1898,0.204,8427.0,87.0,96.86206896551724,Graduate,Blue
53.0,1,2.0,4136.0,0,0.0,7739.0,97.0,79.78350515463917,Post-Graduate,Blue
40.0,1,1.0,6441.0,2151,0.334,7123.0,94.0,75.77659574468085,Graduate,Blue
36.0,2,2.0,3569.0,1054,0.295,7963.0,85.0,93.68235294117648,Unknown,Blue
43.0,1,3.0,2781.0,1950,0.701,9331.0,93.0,100.33333333333333,Graduate,Blue
31.0,2,5.0,34516.0,1991,0.058,7520.0,79.0,95.18987341772151,Post-Graduate,Silver
36.0,2,3.0,7136.0,2345,0.329,7729.0,86.0,89.87209302325581,Unknown,Blue
38.0,1,1.0,1820.0,0,0.0,7714.0,91.0,84.76923076923077,High School,Blue
31.0,2,3.0,31497.0,2192,0.07,7685.0,92.0,83.53260869565217,Graduate,Silver
44.0,2,2.0,6455.0,1837,0.285,8001.0,99.0,80.81818181818181,College,Blue
33.0,5,3.0,2879.0,0,0.0,4684.0,56.0,83.64285714285714,Unknown,Blue
24.0,2,2.0,34516.0,1022,0.03,8202.0,88.0,93.20454545454545,Uneducated,Blue
39.0,2,3.0,34516.0,2517,0.073,8087.0,86.0,94.03488372093024,Doctorate,Blue
36.0,2,2.0,17606.0,1377,0.078,8104.0,83.0,97.63855421686748,Uneducated,Blue
41.0,2,2.0,5550.0,2517,0.454,6984.0,85.0,82.16470588235295,College,Blue
33.0,2,1.0,1621.0,0,0.0,7400.0,86.0,86.04651162790698,High School,Blue
36.0,1,1.0,3244.0,0,0.0,7495.0,97.0,77.26804123711341,College,Blue
38.0,2,2.0,2550.0,1421,0.557,8063.0,72.0,111.98611111111111,Graduate,Blue
47.0,2,2.0,13769.0,0,0.0,4738.0,53.0,89.39622641509433,College,Blue
38.0,1,2.0,15016.0,2016,0.134,7685.0,84.0,91.48809523809524,Graduate,Gold
29.0,1,1.0,4660.0,1844,0.396,8571.0,84.0,102.03571428571429,Doctorate,Blue
36.0,1,1.0,34516.0,1634,0.047,7788.0,94.0,82.85106382978724,High School,Gold
29.0,2,2.0,9357.0,1942,0.208,7971.0,84.0,94.89285714285714,Graduate,Blue
41.0,2,3.0,3608.0,2517,0.698,4907.0,53.0,92.58490566037736,Graduate,Blue
42.0,2,1.0,31782.0,0,0.0,4800.0,53.0,90.56603773584905,Graduate,Blue
45.0,2,1.0,34516.0,1466,0.042,7223.0,87.0,83.02298850574712,Unknown,Blue
36.0,1,2.0,21751.0,1573,0.072,8332.0,102.0,81.68627450980392,Post-Graduate,Blue
36.0,1,2.0,27984.0,1793,0.064,8147.0,81.0,100.58024691358025,Graduate,Blue
35.0,2,2.0,5858.0,961,0.164,7916.0,82.0,96.53658536585365,Graduate,Blue
37.0,1,3.0,27318.0,2416,0.088,7481.0,96.0,77.92708333333333,Uneducated,Blue
36.0,1,3.0,9766.0,1575,0.161,7605.0,101.0,75.29702970297029,High School,Blue
36.0,1,1.0,4941.0,1040,0.21,7631.0,91.0,83.85714285714286,Graduate,Blue
33.0,1,2.0,8230.0,1333,0.162,7736.0,84.0,92.0952380952381,Uneducated,Blue
34.0,2,1.0,22226.0,1864,0.084,8753.0,97.0,90.23711340206185,Unknown,Silver
35.0,1,2.0,7653.0,1693,0.221,7508.0,93.0,80.73118279569893,Graduate,Blue
46.0,5,3.0,16828.0,2517,0.15,4939.0,63.0,78.39682539682539,High School,Blue
31.0,2,2.0,6530.0,1425,0.218,8904.0,101.0,88.15841584158416,College,Blue
43.0,2,1.0,7037.0,0,0.0,7678.0,93.0,82.55913978494624,Graduate,Blue
34.0,2,1.0,8390.0,0,0.0,8316.0,92.0,90.3913043478261,College,Blue
32.0,2,2.0,7244.0,2031,0.28,7925.0,90.0,88.05555555555556,High School,Blue
36.0,1,2.0,8758.0,1511,0.173,7680.0,89.0,86.29213483146067,Unknown,Blue
40.0,2,1.0,3449.0,1634,0.474,8300.0,94.0,88.29787234042553,Doctorate,Blue
36.0,2,3.0,2984.0,2512,0.842,8296.0,91.0,91.16483516483517,Graduate,Blue
36.0,2,1.0,10830.0,2184,0.202,8814.0,88.0,100.1590909090909,Unknown,Blue
32.0,1,2.0,20633.0,1989,0.096,7570.0,91.0,83.18681318681318,Uneducated,Blue
44.0,2,2.0,11954.0,0,0.0,7345.0,93.0,78.97849462365592,Unknown,Blue
36.0,2,2.0,34516.0,2008,0.058,8872.0,86.0,103.16279069767442,Unknown,Silver
22.0,2,1.0,34516.0,1595,0.046,8871.0,97.0,91.45360824742268,Uneducated,Blue
40.0,1,1.0,18072.0,1378,0.076,8199.0,98.0,83.66326530612245,Uneducated,Silver
37.0,2,5.0,1838.0,1155,0.628,7688.0,93.0,82.66666666666667,Graduate,Blue
33.0,1,3.0,34516.0,1228,0.036,7854.0,89.0,88.24719101123596,College,Blue
32.0,2,2.0,7385.0,1817,0.246,5070.0,50.0,101.4,College,Blue
36.0,2,5.0,17072.0,1519,0.089,8591.0,99.0,86.77777777777777,High School,Blue
46.0,2,3.0,25737.0,1168,0.045,7722.0,94.0,82.14893617021276,High School,Blue
39.0,1,1.0,2771.0,1779,0.642,8268.0,73.0,113.26027397260275,Unknown,Blue
32.0,2,3.0,2609.0,1259,0.483,8677.0,96.0,90.38541666666667,College,Blue
38.0,2,2.0,2396.0,887,0.37,7480.0,84.0,89.04761904761905,Graduate,Blue
36.0,1,3.0,10908.0,0,0.0,4883.0,42.0,116.26190476190476,High School,Blue
46.0,2,3.0,25736.0,1388,0.054,7209.0,91.0,79.21978021978022,Graduate,Blue
36.0,2,3.0,7997.0,1096,0.137,7747.0,104.0,74.49038461538461,Uneducated,Blue
36.0,2,2.0,2849.0,1741,0.611,8669.0,99.0,87.56565656565657,Graduate,Blue
46.0,2,3.0,7547.0,2477,0.328,5294.0,73.0,72.52054794520548,High School,Blue
40.0,2,5.0,10677.0,0,0.0,8637.0,94.0,91.88297872340425,Graduate,Silver
26.0,2,2.0,23981.0,0,0.0,7872.0,103.0,76.42718446601941,High School,Gold
35.0,2,3.0,15987.0,1973,0.123,7345.0,98.0,74.94897959183673,College,Gold
40.0,1,1.0,28307.0,1506,0.053,9042.0,122.0,74.11475409836065,Graduate,Blue
29.0,2,3.0,7650.0,2045,0.267,8609.0,109.0,78.98165137614679,Graduate,Blue
35.0,2,1.0,11814.0,1440,0.122,9185.0,100.0,91.85,Unknown,Blue
32.0,2,1.0,28687.0,1607,0.056,7523.0,90.0,83.58888888888889,Unknown,Blue
46.0,1,3.0,11765.0,1429,0.121,8914.0,99.0,90.04040404040404,Graduate,Blue
54.0,1,3.0,5182.0,1459,0.282,7960.0,112.0,71.07142857142857,Uneducated,Blue
34.0,6,3.0,23026.0,2517,0.109,4909.0,52.0,94.40384615384616,Post-Graduate,Blue
37.0,2,2.0,18477.0,0,0.0,8695.0,95.0,91.52631578947368,Graduate,Blue
36.0,1,3.0,3723.0,1728,0.464,8554.0,99.0,86.4040404040404,Unknown,Blue
38.0,2,2.0,34516.0,0,0.0,3901.0,54.0,72.24074074074075,Graduate,Platinum
26.0,1,1.0,34516.0,1559,0.045,8888.0,104.0,85.46153846153847,Unknown,Platinum
49.0,1,2.0,12094.0,1870,0.155,8285.0,106.0,78.16037735849056,Graduate,Silver
41.0,2,3.0,13743.0,0,0.0,9406.0,106.0,88.73584905660377,College,Blue
36.0,5,3.0,23981.0,1696,0.071,8646.0,97.0,89.1340206185567,Unknown,Gold
34.0,2,2.0,19000.0,1568,0.083,8443.0,97.0,87.04123711340206,High School,Silver
34.0,1,1.0,13259.0,866,0.065,8998.0,102.0,88.2156862745098,Unknown,Silver
54.0,2,3.0,23355.0,1061,0.045,8634.0,95.0,90.88421052631578,High School,Blue
31.0,1,5.0,20734.0,2517,0.121,8888.0,103.0,86.29126213592232,Uneducated,Blue
32.0,2,3.0,34516.0,531,0.015,5418.0,65.0,83.35384615384615,Graduate,Platinum
23.0,2,2.0,10850.0,1873,0.173,13794.0,122.0,113.06557377049181,Uneducated,Silver
32.0,2,1.0,24244.0,1649,0.068,8074.0,84.0,96.11904761904762,Graduate,Blue
36.0,2,1.0,34516.0,1051,0.03,8938.0,114.0,78.40350877192982,College,Gold
53.0,2,3.0,9369.0,1813,0.194,7699.0,101.0,76.22772277227723,High School,Blue
39.0,4,3.0,9110.0,2517,0.276,5290.0,69.0,76.66666666666667,Unknown,Blue
31.0,2,2.0,34516.0,1308,0.038,8773.0,105.0,83.55238095238096,Graduate,Platinum
36.0,1,3.0,20176.0,2219,0.11,8255.0,86.0,95.98837209302326,Graduate,Silver
37.0,6,2.0,3399.0,0,0.0,5529.0,78.0,70.88461538461539,High School,Blue
36.0,1,3.0,6616.0,831,0.126,9065.0,85.0,106.6470588235294,Graduate,Blue
16.0,1,3.0,15795.0,1742,0.11,13173.0,96.0,137.21875,High School,Blue
55.0,1,2.0,3109.0,0,0.0,5470.0,72.0,75.97222222222223,Graduate,Blue
47.0,2,3.0,6146.0,2210,0.36,12956.0,97.0,133.56701030927834,Graduate,Blue
48.0,2,2.0,18980.0,2517,0.133,8295.0,113.0,73.40707964601769,Unknown,Blue
26.0,1,2.0,3879.0,0,0.0,7786.0,81.0,96.12345679012346,College,Blue
28.0,1,3.0,12773.0,1637,0.128,14833.0,114.0,130.1140350877193,Graduate,Blue
44.0,2,2.0,12518.0,1722,0.138,14276.0,96.0,148.70833333333334,Unknown,Silver
55.0,2,1.0,3773.0,0,0.0,14264.0,118.0,120.88135593220339,Graduate,Blue
41.0,1,1.0,3108.0,1978,0.636,14965.0,122.0,122.6639344262295,High School,Blue
47.0,1,3.0,3733.0,1620,0.434,15200.0,118.0,128.8135593220339,Uneducated,Blue
36.0,1,2.0,34516.0,0,0.0,5603.0,56.0,100.05357142857143,Uneducated,Blue
32.0,1,3.0,12033.0,1025,0.085,12603.0,106.0,118.89622641509433,Graduate,Silver
20.0,1,3.0,9761.0,1470,0.151,14334.0,97.0,147.77319587628867,Unknown,Blue
32.0,2,5.0,5877.0,1713,0.291,15106.0,91.0,166.0,Uneducated,Blue
35.0,2,3.0,33889.0,1203,0.035,14954.0,112.0,133.51785714285714,Unknown,Silver
42.0,1,1.0,33552.0,1252,0.037,14490.0,98.0,147.85714285714286,Uneducated,Blue
28.0,2,5.0,7349.0,994,0.135,13970.0,109.0,128.1651376146789,Graduate,Blue
45.0,1,1.0,14803.0,985,0.067,14426.0,87.0,165.816091954023,Graduate,Blue
44.0,2,2.0,11605.0,1470,0.127,12592.0,117.0,107.62393162393163,High School,Silver
22.0,2,1.0,3329.0,0,0.0,13109.0,114.0,114.99122807017544,Uneducated,Blue
43.0,2,2.0,29394.0,1002,0.034,14901.0,92.0,161.9673913043478,High School,Blue
36.0,2,3.0,4023.0,1437,0.357,12510.0,96.0,130.3125,High School,Blue
34.0,2,2.0,31699.0,1976,0.062,13653.0,113.0,120.82300884955752,Graduate,Silver
41.0,1,1.0,3429.0,1779,0.519,14107.0,99.0,142.4949494949495,College,Blue
36.0,5,3.0,34516.0,2292,0.066,8045.0,71.0,113.30985915492958,High School,Silver
27.0,1,2.0,2490.0,1059,0.425,12257.0,101.0,121.35643564356435,Uneducated,Blue
36.0,6,2.0,33870.0,0,0.0,7661.0,61.0,125.59016393442623,Uneducated,Blue
38.0,6,2.0,34516.0,397,0.012,7454.0,81.0,92.0246913580247,Uneducated,Blue
36.0,2,1.0,17540.0,1337,0.076,14244.0,96.0,148.375,Uneducated,Blue
36.0,1,1.0,3785.0,1329,0.351,15209.0,104.0,146.2403846153846,Graduate,Blue
48.0,2,4.0,4746.0,0,0.0,7154.0,66.0,108.39393939393939,Unknown,Blue
36.0,2,2.0,20434.0,1504,0.074,13280.0,106.0,125.28301886792453,Graduate,Blue
38.0,1,1.0,29531.0,2088,0.071,15039.0,120.0,125.325,Graduate,Silver
36.0,1,1.0,3730.0,0,0.0,13997.0,102.0,137.22549019607843,Uneducated,Blue
19.0,1,1.0,22725.0,808,0.036,13847.0,120.0,115.39166666666667,Unknown,Gold
36.0,1,2.0,10492.0,1094,0.104,13764.0,104.0,132.34615384615384,Uneducated,Blue
49.0,1,3.0,6380.0,2517,0.395,13945.0,97.0,143.76288659793815,High School,Blue
41.0,2,3.0,34516.0,0,0.0,13376.0,122.0,109.63934426229508,Post-Graduate,Silver
36.0,1,3.0,3515.0,0,0.0,15079.0,116.0,129.99137931034483,Graduate,Blue
36.0,2,2.0,23981.0,1408,0.059,14455.0,96.0,150.57291666666666,Graduate,Gold
34.0,1,2.0,33874.0,1473,0.043,13753.0,98.0,140.33673469387756,Unknown,Silver
36.0,2,1.0,3175.0,1116,0.351,14071.0,101.0,139.31683168316832,High School,Blue
28.0,1,2.0,13679.0,2267,0.166,15180.0,103.0,147.37864077669903,Unknown,Blue
36.0,1,3.0,14767.0,948,0.064,13090.0,104.0,125.86538461538461,Uneducated,Silver
24.0,1,1.0,32535.0,1722,0.053,15695.650000000001,116.0,135.3073275862069,High School,Silver
35.0,2,1.0,3214.0,1471,0.458,14557.0,114.0,127.69298245614036,Unknown,Blue
33.0,2,2.0,34516.0,1848,0.054,14149.0,103.0,137.36893203883494,College,Gold
27.0,2,2.0,7680.0,1589,0.207,13617.0,105.0,129.68571428571428,Graduate,Blue
19.0,1,1.0,34516.0,1131,0.033,14716.0,112.0,131.39285714285714,College,Silver
40.0,1,3.0,22104.0,1783,0.081,13830.0,112.0,123.48214285714286,Uneducated,Blue
50.0,1,1.0,34516.0,1341,0.039,13988.0,122.0,114.65573770491804,High School,Blue
36.0,2,3.0,19252.0,751,0.039,14074.0,112.0,125.66071428571429,Unknown,Blue
20.0,1,2.0,3232.0,1564,0.484,13142.0,112.0,117.33928571428571,Unknown,Blue
36.0,2,1.0,34516.0,1421,0.041,14465.0,114.0,126.8859649122807,Uneducated,Platinum
24.0,2,3.0,20466.0,1138,0.056,15121.0,97.0,155.88659793814432,Unknown,Blue
48.0,2,3.0,15698.0,2000,0.127,12980.0,82.0,158.29268292682926,Graduate,Silver
39.0,1,1.0,29528.0,1769,0.06,14428.0,119.0,121.24369747899159,Graduate,Blue
36.0,5,3.0,12494.0,0,0.0,7026.0,69.0,101.82608695652173,Graduate,Blue
33.0,2,4.0,34516.0,638,0.018,13085.0,122.0,107.25409836065573,Unknown,Blue
35.0,2,3.0,4772.0,2004,0.42,14748.0,118.0,124.98305084745763,Uneducated,Blue
48.0,1,2.0,9092.0,1363,0.15,14779.0,94.0,157.22340425531914,Unknown,Blue
44.0,1,3.0,5541.0,2517,0.454,9195.0,73.0,125.95890410958904,Graduate,Blue
47.0,2,1.0,7204.0,0,0.0,14042.0,113.0,124.26548672566372,Doctorate,Blue
36.0,1,1.0,4548.0,1450,0.319,14330.0,122.0,117.45901639344262,Graduate,Blue
36.0,2,2.0,14581.0,2517,0.173,15695.650000000001,109.0,143.9967889908257,High School,Silver
34.0,2,2.0,3084.0,0,0.0,12739.0,96.0,132.69791666666666,High School,Blue
44.0,1,3.0,12375.0,2263,0.183,14500.0,106.0,136.79245283018867,Uneducated,Blue
23.0,1,1.0,23981.0,0,0.0,15236.0,120.0,126.96666666666667,College,Gold
36.0,1,2.0,7231.0,1047,0.145,15571.0,115.0,135.4,Graduate,Blue
22.0,2,3.0,34516.0,1780,0.052,14185.0,98.0,144.74489795918367,Graduate,Silver
36.0,2,1.0,25438.0,1907,0.075,15695.650000000001,104.0,150.91971153846154,Graduate,Blue
36.0,1,2.0,3759.0,0,0.0,15331.0,106.0,144.6320754716981,High School,Blue
36.0,1,2.0,3029.0,2267,0.748,14934.0,113.0,132.15929203539824,High School,Blue
36.0,1,4.0,34516.0,1823,0.053,15552.0,108.0,144.0,Graduate,Gold
38.0,1,3.0,32417.0,871,0.027,14381.0,121.0,118.85123966942149,Uneducated,Silver
35.0,1,2.0,34516.0,1068,0.031,15695.650000000001,122.0,128.65286885245902,Uneducated,Blue
36.0,2,2.0,3845.0,1871,0.487,14593.0,110.0,132.66363636363636,High School,Blue
36.0,4,2.0,5989.0,0,0.0,5843.0,60.0,97.38333333333334,College,Blue
36.0,2,3.0,5287.0,0,0.0,8392.0,69.0,121.6231884057971,High School,Blue
43.0,2,1.0,9060.0,0,0.0,14305.0,102.0,140.2450980392157,High School,Blue
36.0,1,1.0,4731.0,831,0.176,14952.0,118.0,126.71186440677967,High School,Blue
36.0,1,1.0,3918.0,813,0.208,15695.650000000001,103.0,152.3849514563107,Unknown,Blue
26.0,1,3.0,34516.0,714,0.021,14279.0,97.0,147.20618556701032,Post-Graduate,Blue
36.0,2,1.0,8331.0,0,0.0,14324.0,103.0,139.06796116504853,High School,Blue
26.0,2,2.0,32056.0,1668,0.052,12595.0,106.0,118.82075471698113,High School,Silver
36.0,1,1.0,15524.0,1148,0.074,13819.0,106.0,130.3679245283019,Uneducated,Blue
40.0,2,1.0,4010.0,2517,0.628,14354.0,101.0,142.11881188118812,Graduate,Blue
37.0,1,2.0,18349.0,1209,0.066,15695.650000000001,110.0,142.68772727272727,Unknown,Blue
15.0,1,1.0,4015.0,0,0.0,8363.0,65.0,128.66153846153847,Post-Graduate,Blue
22.0,2,3.0,11522.0,1203,0.104,13720.0,119.0,115.29411764705883,Uneducated,Blue
37.0,1,1.0,6224.0,777,0.125,13503.0,112.0,120.5625,Graduate,Silver
30.0,1,2.0,23051.0,1836,0.08,14393.0,107.0,134.51401869158877,College,Gold
42.0,2,1.0,14839.0,2226,0.15,14625.0,115.0,127.17391304347827,Uneducated,Blue
34.0,1,3.0,3755.0,1591,0.424,14402.0,110.0,130.92727272727274,Unknown,Blue
36.0,1,3.0,7539.0,0,0.0,15293.0,122.0,125.35245901639344,Doctorate,Blue
42.0,4,4.0,12091.0,0,0.0,8127.0,74.0,109.82432432432432,Uneducated,Blue
33.0,2,1.0,13818.0,609,0.044,13209.0,101.0,130.78217821782178,High School,Blue
42.0,1,4.0,34516.0,1583,0.046,12192.0,112.0,108.85714285714286,High School,Blue
36.0,2,2.0,6280.0,2181,0.347,14109.0,92.0,153.3586956521739,Graduate,Blue
36.0,2,2.0,13694.0,2219,0.162,9040.0,63.0,143.4920634920635,Unknown,Blue
23.0,1,3.0,8940.0,1518,0.17,14459.0,97.0,149.06185567010309,Graduate,Blue
25.0,1,1.0,11474.0,0,0.0,13041.0,98.0,133.07142857142858,Graduate,Blue
18.0,1,1.0,31832.0,518,0.016,10201.0,59.0,172.89830508474577,Uneducated,Blue
40.0,1,2.0,34516.0,1723,0.05,13853.0,98.0,141.35714285714286,Unknown,Platinum
15.0,1,3.0,6077.0,1421,0.234,12489.0,97.0,128.75257731958763,Graduate,Blue
36.0,2,3.0,3882.0,2029,0.523,13980.0,122.0,114.59016393442623,Graduate,Blue
36.0,1,1.0,6121.0,1679,0.274,14224.0,117.0,121.57264957264957,Unknown,Blue
36.0,6,3.0,34516.0,572,0.017,8659.0,81.0,106.90123456790124,Uneducated,Blue
36.0,2,2.0,3535.0,1964,0.556,14080.0,85.0,165.64705882352942,Uneducated,Blue
37.0,2,2.0,34516.0,1783,0.052,8472.0,80.0,105.9,Unknown,Silver
43.0,6,3.0,34516.0,432,0.013,9045.0,72.0,125.625,Graduate,Silver
36.0,2,1.0,6224.0,1329,0.214,14238.0,93.0,153.09677419354838,Unknown,Blue
36.0,2,2.0,9178.0,1585,0.173,14932.0,110.0,135.74545454545455,Doctorate,Blue
36.0,1,2.0,9959.0,1049,0.105,15195.0,99.0,153.4848484848485,College,Blue
24.0,1,1.0,9711.0,972,0.1,14926.0,115.0,129.7913043478261,Graduate,Blue
47.0,1,2.0,6765.0,0,0.0,14133.0,122.0,115.84426229508196,Graduate,Blue
36.0,1,3.0,3442.0,1229,0.357,14618.0,100.0,146.18,Graduate,Blue
24.0,1,3.0,3731.0,0,0.0,13234.0,92.0,143.84782608695653,Graduate,Blue
37.0,1,2.0,21714.0,1969,0.091,13270.0,104.0,127.59615384615384,Unknown,Blue
31.0,2,3.0,13381.0,1845,0.138,14532.0,116.0,125.27586206896552,High School,Blue
29.0,2,3.0,34516.0,2517,0.073,6782.0,67.0,101.22388059701493,Graduate,Gold
34.0,2,1.0,17978.0,1820,0.101,15657.0,114.0,137.3421052631579,High School,Blue
21.0,2,3.0,3624.0,1641,0.453,15695.650000000001,121.0,129.71611570247936,Graduate,Blue
25.0,1,2.0,17328.0,0,0.0,15367.0,105.0,146.35238095238094,High School,Silver
36.0,2,3.0,3999.0,0,0.0,7567.0,76.0,99.5657894736842,Graduate,Blue
38.0,2,1.0,3220.0,0,0.0,13339.0,90.0,148.2111111111111,Unknown,Blue
46.0,2,4.0,4178.0,0,0.0,7914.0,54.0,146.55555555555554,Graduate,Blue
44.0,1,3.0,9580.0,132,0.014,5385.0,51.0,105.58823529411765,Graduate,Blue
36.0,2,2.0,7940.0,1669,0.21,15445.0,118.0,130.88983050847457,Unknown,Blue
39.0,2,2.0,3471.0,0,0.0,14381.0,115.0,125.05217391304348,Uneducated,Blue
42.0,2,2.0,14072.0,1917,0.136,13432.0,107.0,125.53271028037383,Graduate,Blue
36.0,2,1.0,3090.0,0,0.0,14198.0,101.0,140.5742574257426,Uneducated,Blue
36.0,5,3.0,9943.0,2138,0.215,8325.0,54.0,154.16666666666666,Post-Graduate,Blue
35.0,1,2.0,34516.0,1420,0.041,14672.0,110.0,133.38181818181818,Uneducated,Silver
36.0,1,3.0,15987.0,2262,0.141,15513.0,122.0,127.15573770491804,High School,Platinum
39.0,2,3.0,16983.0,0,0.0,8526.0,79.0,107.92405063291139,College,Blue
20.0,2,3.0,34516.0,2136,0.062,14667.0,119.0,123.25210084033614,Uneducated,Silver
21.0,2,2.0,31718.0,0,0.0,7432.0,64.0,116.125,Unknown,Silver
45.0,1,5.0,11898.0,2517,0.212,15695.650000000001,122.0,128.65286885245902,High School,Blue
33.0,5,3.0,5500.0,442,0.08,7720.0,67.0,115.22388059701493,Graduate,Blue
44.0,5,3.0,4390.0,0,0.0,8454.0,69.0,122.52173913043478,Unknown,Blue
47.0,2,5.0,4841.0,859,0.177,8918.0,87.0,102.50574712643679,Uneducated,Blue
18.0,2,1.0,4246.0,2517,0.593,8102.0,66.0,122.75757575757575,Unknown,Blue
36.0,2,1.0,7469.0,1378,0.184,15225.0,108.0,140.97222222222223,Graduate,Blue
24.0,2,2.0,11511.0,0,0.0,14436.0,122.0,118.32786885245902,Unknown,Silver
31.0,2,1.0,34516.0,1356,0.039,12878.0,104.0,123.82692307692308,Graduate,Silver
36.0,1,1.0,3076.0,0,0.0,15514.0,122.0,127.1639344262295,Post-Graduate,Blue
43.0,2,2.0,23981.0,2114,0.088,15281.0,100.0,152.81,College,Gold
21.0,2,3.0,4251.0,2295,0.54,15574.0,115.0,135.42608695652174,High School,Blue
55.0,2,2.0,13399.0,1456,0.109,15695.650000000001,122.0,128.65286885245902,High School,Silver
35.0,1,1.0,8449.0,2092,0.248,15695.650000000001,120.0,130.79708333333335,High School,Blue
31.0,2,5.0,3416.0,2517,0.737,14230.0,105.0,135.52380952380952,High School,Blue
36.0,2,1.0,5158.0,1148,0.223,13113.0,122.0,107.48360655737704,Graduate,Blue
21.0,2,3.0,10284.0,787,0.077,13355.0,92.0,145.16304347826087,Graduate,Blue
36.0,3,3.0,3999.0,721,0.18,15443.0,102.0,151.40196078431373,High School,Blue
36.0,3,4.0,3468.0,2221,0.64,14222.0,122.0,116.57377049180327,Post-Graduate,Blue
